id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
90,Frederick County Department of Social Services — Benefits & Family Support,financial-assistance,Winchester / Frederick County,"Frederick County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Frederick County. Frederick County Department of Social Services in Winchester processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Frederick County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Frederick County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Frederick. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","107 N. Kent St., Third Floor",Winchester,(540) 665-5688,,http://www.fcva.us/departments/social-services,"Residents of Frederick County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Frederick que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,frederick|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Frederick,Frederick,single,accepts_criminal_record
91,Fredericksburg Department of Social Services — Benefits & Family Support,financial-assistance,Fredericksburg / City of Fredericksburg,"Fredericksburg Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Fredericksburg County. Fredericksburg Department of Social Services in Fredericksburg processes SNAP, Medicaid, TANF, and energy assistance applications for residents of the City of Fredericksburg, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Fredericksburg Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Fredericksburg. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",Suite 100,Fredericksburg,(540) 372-1032,,http://www.fredericksburgva.gov/index.aspx?NID=491,"Residents of the City of Fredericksburg meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes de la ciudad de Fredericksburg que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,fredericksburg|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Fredericksburg,Fredericksburg,single,accepts_criminal_record
92,Galax City Department of Social Services — Benefits & Family Support,financial-assistance,Galax / City of Galax,"Galax City Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Galax County. Galax City Department of Social Services in Galax processes SNAP, Medicaid, TANF, and energy assistance applications for residents of the City of Galax, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Galax City Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Galax. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","105 E. Center St, P.O. Box 166",Galax,(276) 236-8111,,https://www.dss.virginia.gov/localagency/index.php,"Residents of the City of Galax meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes de la ciudad de Galax que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,galax|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Galax,Galax,single,accepts_criminal_record
93,Giles County Department of Social Services — Benefits & Family Support,financial-assistance,Narrows / Giles County,"Giles County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Giles County. Giles County Department of Social Services in Narrows processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Giles County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Giles County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Giles. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","211 Main St., Suite 109",Narrows,(540) 726-8315,,http://virginiasmtnplayground.com/social-services/,"Residents of Giles County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Giles que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,giles|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Giles,Giles,single,accepts_criminal_record
94,Gloucester Department of Social Services — Benefits & Family Support,financial-assistance,Gloucester / Gloucester County,"Gloucester Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Gloucester County. Gloucester Department of Social Services in Gloucester processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Gloucester County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Gloucester Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Gloucester. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",6641 Short Lane,Gloucester,(804) 693-2671,,http://www.gloucesterva.info/289/Social-Services,"Residents of Gloucester County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Gloucester que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,gloucester|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Gloucester,Gloucester,single,accepts_criminal_record
95,Goochland Department of Social Services — Benefits & Family Support,financial-assistance,Goochland / Goochland County,"Goochland Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Goochland County. Goochland Department of Social Services in Goochland processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Goochland County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Goochland Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Goochland. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 34,Goochland,(804) 556-5880,,http://www.goochlandva.us/364/Social-Services,"Residents of Goochland County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Goochland que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,goochland|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Goochland,Goochland,single,accepts_criminal_record
96,Grayson County Department of Social Services — Benefits & Family Support,financial-assistance,Independence / Grayson County,"Grayson County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Grayson County. Grayson County Department of Social Services in Independence processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Grayson County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Grayson County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Grayson. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 434,Independence,(276) 773-2452,,http://www.graysoncountydss.org/,"Residents of Grayson County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Grayson que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,grayson|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Grayson,Grayson,single,accepts_criminal_record
97,Greene County Department of Social Services — Benefits & Family Support,financial-assistance,Ruckersville / Greene County,"Greene County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Greene County. Greene County Department of Social Services in Ruckersville processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Greene County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Greene County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Greene. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","8767 Seminole Trail, Suite 201",Ruckersville,(434) 985-5246,,http://www.greenecountyva.gov/189/Social-Services,"Residents of Greene County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Greene que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,greene|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Greene,Greene,single,accepts_criminal_record
98,Greensville/Emporia Department of Social Services — Benefits & Family Support,financial-assistance,Emporia / Greensville County,"Greensville/Emporia Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Greensville, and Emporia counties. Greensville/Emporia Department of Social Services in Emporia processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Greensville County and the City of Emporia, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Greensville/Emporia Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Greensville y Emporia. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1100 Greensville County Circle,Emporia,(434) 634-6576,,http://www.greensvillecountyva.gov/departments/outside_agencies/social_services.php,"Residents of Greensville County and the City of Emporia meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Greensville y la ciudad de Emporia que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,greensville|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Greensville,Greensville|Emporia,multi,accepts_criminal_record
99,Halifax County Department of Social Services — Benefits & Family Support,financial-assistance,Halifax / Halifax County,"Halifax County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Halifax County. Halifax County Department of Social Services in Halifax processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Halifax County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Halifax County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Halifax. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P. O. Box 1189,Halifax,(434) 476-6594,,http://www.halifaxcountyva.gov/201/Social-Services,"Residents of Halifax County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Halifax que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,halifax|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Halifax,Halifax,single,accepts_criminal_record
100,Hampton Human Services — Benefits & Family Support,financial-assistance,Hampton / City of Hampton,"Hampton Human Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Hampton County. Hampton Human Services in Hampton processes SNAP, Medicaid, TANF, and energy assistance applications for residents of the City of Hampton, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Hampton Human Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Hampton. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","400 Butler Farm Road, Suite 200",Hampton,(757) 727-1800,,http://hampton.gov/269/Human-Services,"Residents of the City of Hampton meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes de la ciudad de Hampton que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,hampton|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Hampton,Hampton,single,accepts_criminal_record
101,Hanover County Department of Social Services — Benefits & Family Support,financial-assistance,Ashland / Hanover County,"Hanover County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Hanover County. Hanover County Department of Social Services in Ashland processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Hanover County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Hanover County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Hanover. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",12304 S. Washington Highway,Ashland,(804) 365-4100,,http://www.hanovercounty.gov/Social-Services/881/,"Residents of Hanover County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Hanover que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,hanover|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Hanover,Hanover,single,accepts_criminal_record
102,Harrisonburg-Rockingham Dept. of Social Services — Benefits & Family Support,financial-assistance,Harrisonburg / City of Harrisonburg,"Harrisonburg-Rockingham Dept. of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Harrisonburg, and Rockingham counties. Harrisonburg-Rockingham Dept. of Social Services in Harrisonburg processes SNAP, Medicaid, TANF, and energy assistance applications for residents of the City of Harrisonburg and Rockingham County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Harrisonburg-Rockingham Dept. of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Harrisonburg y Rockingham. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 809,Harrisonburg,(540) 574-5100,,http://www.rockinghamcountyva.gov/index.aspx?nid=206,"Residents of the City of Harrisonburg and Rockingham County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes de la ciudad de Harrisonburg y el condado de Rockingham que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,harrisonburg|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Harrisonburg,Harrisonburg|Rockingham,multi,accepts_criminal_record
103,Henrico County Department of Social Services — Benefits & Family Support,financial-assistance,Henrico / Henrico County,"Henrico County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Henrico County. Henrico County Department of Social Services in Henrico processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Henrico County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Henrico County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Henrico. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 90775,Henrico,(804) 501-4001,,http://henrico.us/dss/,"Residents of Henrico County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Henrico que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,henrico|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Henrico,Henrico,single,accepts_criminal_record
104,Henry-Martinsville Department of Social Services — Benefits & Family Support,financial-assistance,Martinsville / Henry County,"Henry-Martinsville Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Henry, and Martinsville counties. Henry-Martinsville Department of Social Services in Martinsville processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Henry County and the City of Martinsville, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Henry-Martinsville Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en los condados Henry y Martinsville. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Drawer 4946,Martinsville,(276) 656-4300,,http://www.henrycountyva.gov/248/Social-Services,"Residents of Henry County and the City of Martinsville meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Henry y la ciudad de Martinsville que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,henry|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Henry,Henry|Martinsville,multi,accepts_criminal_record
105,Highland County Department of Social Services — Benefits & Family Support,financial-assistance,Monterey / Highland County,"Highland County Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Highland County. Highland County Department of Social Services in Monterey processes SNAP, Medicaid, TANF, and energy assistance applications for residents of Highland County, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Highland County Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Highland. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",P.O. Box 247,Monterey,(540) 468-2199,,http://www.highlandcova.org/highland-county-department-social-services,"Residents of Highland County meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes del condado de Highland que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,highland|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Highland,Highland,single,accepts_criminal_record
106,Hopewell Department of Social Services — Benefits & Family Support,financial-assistance,Hopewell / City of Hopewell,"Hopewell Department of Social Services — Benefits & Family Support serves justice-involved adults and families rebuilding stability after incarceration in Hopewell County. Hopewell Department of Social Services in Hopewell processes SNAP, Medicaid, TANF, and energy assistance applications for residents of the City of Hopewell, including returning citizens reestablishing food and health benefits after release from jail or Virginia Department of Corrections custody. Bring proof of identity, income, and release or residency documents when applying at a county office or online portal. Contact this resource to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Hopewell Department of Social Services — Benefits & Family Support sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Hopewell. Lleve prueba de identidad, ingresos y documentos de liberación o residencia al solicitar en una oficina del condado o portal en línea. Contacte este recurso para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",316 E. Cawson Street,Hopewell,(804) 541-2330,,http://hopewellva.gov/257/Social-Services,"Residents of the City of Hopewell meeting income and household-size requirements for SNAP, Medicaid, and TANF; criminal record generally not a barrier.","Residentes de la ciudad de Hopewell que cumplan requisitos de ingresos y tamaño de hogar para SNAP, Medicaid y TANF; los antecedentes penales generalmente no son barrera.","Apply online at commonhelp.virginia.gov, call 833-522-5582, or visit the local department of social services.","Solicite en línea en commonhelp.virginia.gov, llame al 833-522-5582 o visite el departamento local de servicios sociales.",Typically Monday–Friday business hours; call ahead,hopewell|virginia|benefits|SNAP|Medicaid|DSS|reentry,SNAP enrollment|Medicaid enrollment|Cash assistance (TANF)|Rent and utility assistance|Benefits navigation,Hopewell,Hopewell,single,accepts_criminal_record
