id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
51,Legal Aid of Western Ohio (LAWO),legal-aid,Western Ohio — 32 counties,"Legal Aid of Western Ohio (LAWO) serves justice-involved adults and families rebuilding stability after incarceration in 28 Ohio counties. Free civil legal services for low-income residents across 32 western Ohio counties including record sealing assistance and housing defense. Income and household-size limits apply. Representation is limited to civil legal matters—not active criminal cases. Income, household size, and offense type determine eligibility for record relief. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Legal Aid of Western Ohio (LAWO) ofrece asistencia legal civil gratuita o de bajo costo para residentes de bajos ingresos en 28 condados de Ohio. Los abogados ayudan con sellado o eliminación de antecedentes, desalojos, beneficios y otros asuntos civiles—no casos penales activos. La representación se limita a asuntos legales civiles—no casos penales activos. Ingresos, tamaño del hogar y tipo de delito determinan la elegibilidad para alivio de antecedentes. Contacte la oficina para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",525 Jefferson Avenue,Toledo,1-888-534-1432,,https://www.lawolaw.org,Low-income Ohio residents in service area; veterans and seniors may qualify with higher income limits. Criminal record relief eligibility varies by offense.,Residentes de bajos ingresos en el área de servicio; veteranos y personas mayores pueden calificar. La elegibilidad para alivio de antecedentes varía.,Apply online or call intake line; record sealing clinics offered in many counties.,Solicite en línea o llame a la línea de admisión; clínicas de sellado de antecedentes en muchos condados.,Intake Monday–Friday mornings; call for appointment,legal-aid|expungement|low-income|reentry|ohio|lucas,Record sealing assistance|Expungement help|Housing legal aid|Benefits advocacy|Civil legal representation,Lucas,Allen|Auglaize|Champaign|Clark|Darke|Defiance|Erie|Fulton|Hardin|Henry|Hancock|Huron|Logan|Lucas|Marion|Mercer|Miami|Ottawa|Paulding|Putnam|Richland|Sandusky|Seneca|Shelby|Van Wert|Williams|Wood|Wyandot,multi,
52,Community Legal Aid — Akron,legal-aid,Northeast Ohio — 8 counties,"Community Legal Aid — Akron serves justice-involved adults and families rebuilding stability after incarceration in 8 Ohio counties. Free civil legal aid for low-income residents in eight northeast Ohio counties including expungement clinics and reentry legal support. Income and household-size limits apply. Representation is limited to civil legal matters—not active criminal cases. Income, household size, and offense type determine eligibility for record relief. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Community Legal Aid — Akron ofrece asistencia legal civil gratuita o de bajo costo para residentes de bajos ingresos en 8 condados de Ohio. Los abogados ayudan con sellado o eliminación de antecedentes, desalojos, beneficios y otros asuntos civiles—no casos penales activos. La representación se limita a asuntos legales civiles—no casos penales activos. Ingresos, tamaño del hogar y tipo de delito determinan la elegibilidad para alivio de antecedentes. Contacte la oficina para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",50 South Main Street,Akron,1-800-998-9454,,https://www.communitylegalaid.org,Low-income Ohio residents in service area; veterans and seniors may qualify with higher income limits. Criminal record relief eligibility varies by offense.,Residentes de bajos ingresos en el área de servicio; veteranos y personas mayores pueden calificar. La elegibilidad para alivio de antecedentes varía.,Apply online or call intake line; record sealing clinics offered in many counties.,Solicite en línea o llame a la línea de admisión; clínicas de sellado de antecedentes en muchos condados.,Intake Monday–Friday mornings; call for appointment,legal-aid|expungement|low-income|reentry|ohio|summit,Record sealing assistance|Expungement help|Housing legal aid|Benefits advocacy|Civil legal representation,Summit,Carroll|Holmes|Medina|Portage|Stark|Summit|Tuscarawas|Wayne,multi,
53,Center for Employment Opportunities (CEO) — Columbus,employment,Columbus metro,"Center for Employment Opportunities (CEO) — Columbus serves justice-involved adults and families rebuilding stability after incarceration in Franklin County. National fair-chance employment program with a Columbus office providing paid transitional work, job coaching, and retention support for people recently released from incarceration. CEO connects participants to permanent employment with partner employers. Staff help justice-involved job seekers build work history, remove record-related barriers, and connect to fair-chance employers in the region. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Center for Employment Opportunities (CEO) — Columbus sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Franklin. El personal ayuda a quienes buscan empleo con antecedentes penales a construir historial laboral, reducir barreras por antecedentes y conectarse con empleadores de segunda oportunidad. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",3220 West Broad Street,Columbus,(614) 725-9210,,https://ceoworks.org/columbus,Recently incarcerated adults within days of release or on parole/probation; contact local office for enrollment windows.,Adultos recién encarcelados cerca de la liberación o en libertad condicional; contacte la oficina local.,Apply through local CEO office; enrollment often tied to release date and referral partners.,Solicite a través de la oficina local de CEO.,Monday–Friday business hours,employment|fair-chance|reentry|transitional-jobs|ceo,Paid transitional work|Job coaching|Job placement|Retention support|Life skills training,Franklin,Franklin,single,accepts_criminal_record|referral_required
54,Center for Employment Opportunities (CEO) — Cleveland,employment,Cleveland metro,"Center for Employment Opportunities (CEO) — Cleveland serves justice-involved adults and families rebuilding stability after incarceration in Cuyahoga County. National fair-chance employment program with a Cleveland office providing paid transitional work, job coaching, and retention support for people recently released from incarceration. CEO connects participants to permanent employment with partner employers. Staff help justice-involved job seekers build work history, remove record-related barriers, and connect to fair-chance employers in the region. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Center for Employment Opportunities (CEO) — Cleveland sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Cuyahoga. El personal ayuda a quienes buscan empleo con antecedentes penales a construir historial laboral, reducir barreras por antecedentes y conectarse con empleadores de segunda oportunidad. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",2421 Superior Avenue,Cleveland,(216) 696-5750,,https://ceoworks.org/cleveland,Recently incarcerated adults within days of release or on parole/probation; contact local office for enrollment windows.,Adultos recién encarcelados cerca de la liberación o en libertad condicional; contacte la oficina local.,Apply through local CEO office; enrollment often tied to release date and referral partners.,Solicite a través de la oficina local de CEO.,Monday–Friday business hours,employment|fair-chance|reentry|transitional-jobs|ceo,Paid transitional work|Job coaching|Job placement|Retention support|Life skills training,Cuyahoga,Cuyahoga,single,accepts_criminal_record|referral_required
55,Center for Employment Opportunities (CEO) — Cincinnati,employment,Cincinnati metro,"Center for Employment Opportunities (CEO) — Cincinnati serves justice-involved adults and families rebuilding stability after incarceration in Hamilton County. National fair-chance employment program with a Cincinnati office providing paid transitional work, job coaching, and retention support for people recently released from incarceration. CEO connects participants to permanent employment with partner employers. Staff help justice-involved job seekers build work history, remove record-related barriers, and connect to fair-chance employers in the region. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Center for Employment Opportunities (CEO) — Cincinnati sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Hamilton. El personal ayuda a quienes buscan empleo con antecedentes penales a construir historial laboral, reducir barreras por antecedentes y conectarse con empleadores de segunda oportunidad. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1814 Young Street,Cincinnati,(513) 651-2000,,https://ceoworks.org/cincinnati,Recently incarcerated adults within days of release or on parole/probation; contact local office for enrollment windows.,Adultos recién encarcelados cerca de la liberación o en libertad condicional; contacte la oficina local.,Apply through local CEO office; enrollment often tied to release date and referral partners.,Solicite a través de la oficina local de CEO.,Monday–Friday business hours,employment|fair-chance|reentry|transitional-jobs|ceo,Paid transitional work|Job coaching|Job placement|Retention support|Life skills training,Hamilton,Hamilton,single,accepts_criminal_record|referral_required
56,Cuyahoga County Office of Reentry,reentry-organizations,Cleveland / Cuyahoga County,"Cuyahoga County Office of Reentry is a statewide or regional referral resource for Ohioans affected by the criminal justice system. County office coordinating reentry services for Cuyahoga County residents including North Star NRRC oversight, employment workshops, benefits assistance, and partner referrals for returning citizens. Users can search by location, service type, or need to find active providers in Cuyahoga County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits programs operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Cuyahoga County Office of Reentry es un recurso de referencia estatal o regional para ohianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Cuyahoga. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1215 Ansel Road,Cleveland,(216) 698-3437,Cuyahoga-Reentry@jfs.ohio.gov,https://hhs.cuyahogacounty.gov/departments/office-of-reentry,Cuyahoga County residents who are justice-involved or recently released.,Residentes de Cuyahoga con antecedentes penales o recién liberados.,Funds and oversees North Star NRRC; contact for county reentry program referrals.,Financia y supervisa North Star NRRC.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",cuyahoga|cleveland|reentry|county-government|ohio|reentry-organizations,Reentry program coordination|North Star NRRC oversight|Employment workshop referrals|Benefits navigation,Cuyahoga,Cuyahoga,single,accepts_criminal_record|referral_required
57,North Star Neighborhood Reentry Resource Center (NRRC),reentry-organizations,Cleveland / Cuyahoga County,"North Star Neighborhood Reentry Resource Center (NRRC) is a statewide or regional referral resource for Ohioans affected by the criminal justice system. One-stop reentry resource center operated by Oriana House and funded by Cuyahoga County. Offers employment classes, GED support, ID and birth certificate vouchers, benefits enrollment, clothing closet, and referrals to community partners for returning citizens. Users can search by location, service type, or need to find active providers in Cuyahoga County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits programs operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","North Star Neighborhood Reentry Resource Center (NRRC) es un recurso de referencia estatal o regional para ohianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Cuyahoga. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",1834 East 55th Street,Cleveland,(216) 881-5440,NorthStarReentry@orianahouse.org,https://www.northstarreentry.org,Cuyahoga County residents who are formerly incarcerated or involved in the criminal justice system; family members may access some services.,Residentes de Cuyahoga anteriormente encarcelados o en el sistema de justicia penal; familiares pueden acceder a algunos servicios.,Free membership required; walk-in welcome during open hours. Also an ATR participating agency.,Se requiere membresía gratuita; visitas sin cita durante horario de atención.,"Monday–Friday, 8:00 a.m.–8:00 p.m.; Saturday, 9:00 a.m.–1:00 p.m.",cuyahoga|cleveland|reentry|direct-service|one-stop,Employment readiness workshops|GED classes|ID and birth certificate vouchers|Benefits enrollment|Clothing closet|Computer training,Cuyahoga,Cuyahoga,single,accepts_criminal_record|walk_in_ok
58,Franklin County Office of Justice Policy and Programs — Reentry,reentry-organizations,Columbus / Franklin County,"Franklin County Office of Justice Policy and Programs — Reentry serves justice-involved adults and families rebuilding stability after incarceration in Franklin County. Franklin County government office leading reentry policy and direct navigation for returning citizens including the Reentry Advisory Board, benefits connections, and partnerships with Columbus reentry providers. Coalition and navigator programs connect returning citizens to local partners—they rarely provide emergency shelter, cash aid, or 24/7 crisis response on their own. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Franklin County Office of Justice Policy and Programs — Reentry sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Franklin. Las coaliciones y programas de navegación conectan a ciudadanos que regresan con aliados locales—rara vez ofrecen refugio de emergencia, efectivo o respuesta de crisis 24/7 por sí solos. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",373 South High Street,Columbus,(614) 525-5955,reentryojpp@franklincountyohio.gov,https://www.franklincountyohio.gov/Departments/Office-of-Justice-Policy-and-Programs,Franklin County justice-involved residents seeking county reentry navigation.,Residentes de Franklin con antecedentes penales que buscan navegación de reinserción del condado.,"Contact Shana Sanders, Reentry Coordinator; works with Alvis, CEO Columbus, and legal aid partners.","Contacte a Shana Sanders, coordinadora de reinserción.","Monday–Friday, 8:00 a.m.–4:30 p.m.",franklin|columbus|reentry|county-government|ohio|reentry-organizations,Reentry navigation|Policy coordination|Advisory board meetings|Partner agency referrals,Franklin,Franklin,single,accepts_criminal_record|referral_required
59,Hamilton County Fresh Start Expungement Clinic,legal-aid,Cincinnati / Hamilton County,"Hamilton County Fresh Start Expungement Clinic serves justice-involved adults and families rebuilding stability after incarceration in Hamilton County. Free expungement and record-sealing clinic operated by the Hamilton County Public Defender's Office. Staff help eligible individuals determine record relief options and prepare sealing applications. Representation is limited to civil legal matters—not active criminal cases. Income, household size, and offense type determine eligibility for record relief. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Hamilton County Fresh Start Expungement Clinic ofrece asistencia legal civil gratuita o de bajo costo para residentes de bajos ingresos en condado de Hamilton. Los abogados ayudan con sellado o eliminación de antecedentes, desalojos, beneficios y otros asuntos civiles—no casos penales activos. La representación se limita a asuntos legales civiles—no casos penales activos. Ingresos, tamaño del hogar y tipo de delito determinan la elegibilidad para alivio de antecedentes. Contacte la oficina para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.","125 East Court Street, 9th Floor",Cincinnati,(513) 946-3666,,https://www.hamiltoncountypd.org/fresh-start/,Hamilton County residents with qualifying criminal records for sealing or expungement; offense-type and waiting-period rules apply.,Residentes de Hamilton con antecedentes elegibles para sellado o eliminación; aplican reglas de tipo de delito.,Obtain criminal record from Sheriff's Office ($5) before clinic; schedule online or call 8:30–11:30 a.m. on clinic dates.,Obtenga antecedentes penales de la Oficina del Sheriff ($5) antes de la clínica.,Clinic 1:00–4:00 p.m. twice monthly; call for schedule,hamilton|cincinnati|expungement|legal-aid|clinic,Expungement eligibility screening|Record sealing assistance|Application preparation,Hamilton,Hamilton,single,accepts_criminal_record|walk_in_ok
60,Ohio Justice and Policy Center — Second Chance Community Legal Clinic,legal-aid,Cincinnati / Hamilton County,"Ohio Justice and Policy Center — Second Chance Community Legal Clinic serves justice-involved adults and families rebuilding stability after incarceration in Hamilton County. Free legal clinic helping justice-involved Ohioans remove criminal record barriers beyond expungement including CQE assistance, driver's license reinstatement, and civil legal issues arising from a criminal record. Representation is limited to civil legal matters—not active criminal cases. Income, household size, and offense type determine eligibility for record relief. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Ohio Justice and Policy Center — Second Chance Community Legal Clinic ofrece asistencia legal civil gratuita o de bajo costo para residentes de bajos ingresos en condado de Hamilton. Los abogados ayudan con sellado o eliminación de antecedentes, desalojos, beneficios y otros asuntos civiles—no casos penales activos. La representación se limita a asuntos legales civiles—no casos penales activos. Ingresos, tamaño del hogar y tipo de delito determinan la elegibilidad para alivio de antecedentes. Contacte la oficina para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",215 East Ninth Street,Cincinnati,(513) 421-1108,secondchance@ohiojpc.org,https://www.ohiojpc.org,Justice-involved individuals in the Cincinnati region; walk-in clinics open to qualifying cases assessed case-by-case.,Personas con antecedentes penales en la región de Cincinnati; clínicas sin cita para casos evaluados individualmente.,Walk-in community legal clinics throughout Cincinnati region; email secondchance@ohiojpc.org for schedule.,Clínicas legales comunitarias sin cita en la región de Cincinnati.,Walk-in clinic hours vary; contact for schedule,hamilton|cincinnati|legal-aid|CQE|second-chance,CQE assistance|Driver's license reinstatement|Criminal record barrier relief|Community legal clinics,Hamilton,Hamilton,single,accepts_criminal_record|walk_in_ok
61,Opportunity Port,legal-aid,Statewide,"Opportunity Port is a statewide or regional referral resource for Ohioans affected by the criminal justice system. Online portal connecting Ohio residents with free legal help to seal or expunge criminal records. Users complete a survey and are matched with a service provider such as legal aid, OSU Moritz College of Law, or municipal court self-help centers. Users can search by location, service type, or need to find active providers in throughout Ohio. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits programs operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Opportunity Port es un recurso de referencia estatal o regional para ohianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en en todo Ohio. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",,Columbus,,,https://opportunityport.org,"Ohio residents seeking to seal or expunge an Ohio arrest, dismissal, or conviction; income limits may apply at some partner providers.","Residentes de Ohio que buscan sellar o eliminar un arresto, desestimación o condena en Ohio; algunos proveedores tienen límites de ingresos.",Start at opportunityport.org survey; appointments conducted by phone; partner list includes LASCO and OSU Moritz DEPC.,Comience en opportunityport.org; citas por teléfono.,Online survey available 24/7,statewide|expungement|online|legal-aid|second-chance,Record sealing application assistance|Expungement eligibility screening|Legal provider matching,,,statewide,walk_in_ok
62,Ohio Justice and Policy Center (OJPC),legal-aid,Cincinnati / Southwest Ohio,"Ohio Justice and Policy Center (OJPC) serves justice-involved adults and families rebuilding stability after incarceration in throughout Ohio. Nonprofit law and policy organization advocating for criminal justice reform and providing legal services for record relief, reentry barriers, and civil rights for justice-involved Ohioans. Representation is limited to civil legal matters—not active criminal cases. Income, household size, and offense type determine eligibility for record relief. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Ohio Justice and Policy Center (OJPC) ofrece asistencia legal civil gratuita o de bajo costo para residentes de bajos ingresos en en todo Ohio. Los abogados ayudan con sellado o eliminación de antecedentes, desalojos, beneficios y otros asuntos civiles—no casos penales activos. La representación se limita a asuntos legales civiles—no casos penales activos. Ingresos, tamaño del hogar y tipo de delito determinan la elegibilidad para alivio de antecedentes. Contacte la oficina para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",215 East Ninth Street,Cincinnati,(513) 421-1108,info@ohiojpc.org,https://www.ohiojpc.org,Justice-involved individuals in Ohio; program-specific eligibility for clinics and representation.,Personas con antecedentes penales en Ohio; elegibilidad específica por programa.,See Second Chance Community Legal Clinic for walk-in services; policy advocacy separate from direct legal intake.,Consulte la Clínica Legal Comunitaria Second Chance para servicios sin cita.,Monday–Friday business hours,cincinnati|legal-aid|policy|reentry|second-chance,Policy advocacy|Record relief legal services|Reentry legal clinics|Civil rights representation,Hamilton,,statewide,accepts_criminal_record|walk_in_ok
63,VA Veterans Justice Outreach (VJO) Program,veterans,Statewide,"VA Veterans Justice Outreach (VJO) Program serves justice-involved adults and families rebuilding stability after incarceration in throughout Ohio. National VA program with specialists in Ohio who connect justice-involved veterans to VA benefits, treatment, housing, and reentry supports. VJO staff work with courts, jails, and prisons to link veterans to services before and after release. VA eligibility and discharge status affect which benefits apply; ask specifically for justice-involved veteran or VJO/HCRV services when calling. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","VA Veterans Justice Outreach (VJO) Program sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en en todo Ohio. La elegibilidad del VA y el tipo de baja afectan qué beneficios aplican; pida específicamente servicios VJO/HCRV o para veteranos en el sistema de justicia al llamar. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",,,1-877-222-8387,,https://www.va.gov/homeless/vjo.asp,U.S. military veterans involved in the criminal justice system; discharge status requirements vary for specific VA benefits.,Veteranos de las fuerzas armadas de EE.UU. en el sistema de justicia penal; los requisitos de baja varían para beneficios específicos del VA.,Call VA main line and ask for local VJO specialist; each VA medical center has outreach staff.,Llame a la línea principal del VA y pida al especialista VJO local.,Contact local VJO specialist for hours,veterans|statewide|VJO|justice-involved|reentry|ohio,VA benefits navigation|Treatment referrals|Housing referrals|Court and jail outreach,,,statewide,accepts_criminal_record|referral_required
64,Louis Stokes Cleveland VA — Veterans Justice Outreach,veterans,Cleveland / Northeast Ohio,"Louis Stokes Cleveland VA — Veterans Justice Outreach serves justice-involved adults and families rebuilding stability after incarceration in Cuyahoga County. VA Veterans Justice Outreach specialists at the Louis Stokes Cleveland VA Medical Center connect northeast Ohio justice-involved veterans to VA health care, benefits, housing, and reentry services. VA eligibility and discharge status affect which benefits apply; ask specifically for justice-involved veteran or VJO/HCRV services when calling. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Louis Stokes Cleveland VA — Veterans Justice Outreach sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Cuyahoga. La elegibilidad del VA y el tipo de baja afectan qué beneficios aplican; pida específicamente servicios VJO/HCRV o para veteranos en el sistema de justicia al llamar. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",10701 East Boulevard,Cleveland,(216) 791-3800,,https://www.va.gov/cleveland-health-care/,Justice-involved veterans in northeast Ohio; VA eligibility rules apply for medical and benefits services.,Veteranos con antecedentes penales en el noreste de Ohio; aplican reglas de elegibilidad del VA.,Ask for Veterans Justice Outreach when calling; VJO works with county jails and courts.,Pida Veterans Justice Outreach al llamar.,Monday–Friday business hours,veterans|cleveland|cuyahoga|VJO|reentry|ohio,VJO case coordination|VA health care enrollment|Benefits assistance|Reentry referrals,Cuyahoga,Cuyahoga,single,accepts_criminal_record|referral_required
65,VA Health Care for Reentry Veterans (HCRV),veterans,Statewide,"VA Health Care for Reentry Veterans (HCRV) serves justice-involved adults and families rebuilding stability after incarceration in throughout Ohio. Statewide VA program helping incarcerated veterans plan for reentry with pre-release assessments and connecting them to VA medical care, benefits, and housing upon release. Available to veterans in Ohio prisons and jails. VA eligibility and discharge status affect which benefits apply; ask specifically for justice-involved veteran or VJO/HCRV services when calling. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","VA Health Care for Reentry Veterans (HCRV) sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en en todo Ohio. La elegibilidad del VA y el tipo de baja afectan qué beneficios aplican; pida específicamente servicios VJO/HCRV o para veteranos en el sistema de justicia al llamar. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",,,1-877-222-8387,,https://www.va.gov/homeless/hcrv.asp,Incarcerated U.S. military veterans in Ohio correctional facilities; VA eligibility requirements apply.,Veteranos encarcelados de las fuerzas armadas de EE.UU. en instalaciones correccionales de Ohio.,Pre-release planning begins inside facility; contact VA or facility reentry staff for HCRV referral.,La planificación previa a la liberación comienza dentro de la instalación.,Contact VA for specialist availability,veterans|statewide|HCRV|pre-release|reentry|ohio,Pre-release assessments|VA benefits linkage|Medical care enrollment|Post-release housing referrals,,,statewide,accepts_criminal_record|referral_required
66,Lutheran Metropolitan Ministry — Reentry Services,reentry-organizations,Cleveland / Cuyahoga County,"Lutheran Metropolitan Ministry — Reentry Services serves justice-involved adults and families rebuilding stability after incarceration in Cuyahoga County. Cleveland nonprofit providing reentry workforce development, case management, and community integration services for justice-involved adults including employment training and supportive services. Coalition and navigator programs connect returning citizens to local partners—they rarely provide emergency shelter, cash aid, or 24/7 crisis response on their own. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","Lutheran Metropolitan Ministry — Reentry Services sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Cuyahoga. Las coaliciones y programas de navegación conectan a ciudadanos que regresan con aliados locales—rara vez ofrecen refugio de emergencia, efectivo o respuesta de crisis 24/7 por sí solos. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",4515 Superior Avenue,Cleveland,(216) 658-4600,,https://www.lutheranmetro.org,Justice-involved adults in greater Cleveland; program-specific requirements vary.,Adultos con antecedentes penales en el área de Cleveland; requisitos varían por programa.,Multiple program sites; contact main line for current reentry program intake.,Múltiples sitios de programas; contacte la línea principal.,Monday–Friday business hours,cleveland|reentry|employment|nonprofit|ohio|cuyahoga|reentry-organizations,Workforce development|Case management|Employment training|Community integration support,Cuyahoga,Cuyahoga,single,
67,Alvis — Community Reentry Center,reentry-organizations,Columbus / Franklin County,"Alvis — Community Reentry Center is a statewide or regional referral resource for Ohioans affected by the criminal justice system. Columbus reentry organization providing residential and community-based services for justice-involved individuals including halfway house programming, employment support, and treatment referrals. ATR participating agency in Franklin County. Users can search by location, service type, or need to find active providers in Franklin County. Specialists or online tools help match people to housing, treatment, employment, legal aid, or benefits programs operated by other organizations. This entry describes a navigation hub—staff here do not replace direct services at partner agencies.","Alvis — Community Reentry Center es un recurso de referencia estatal o regional para ohianos afectados por el sistema de justicia penal. Los usuarios pueden buscar por ubicación, tipo de servicio o necesidad para encontrar proveedores activos en condado de Franklin. Herramientas en línea o especialistas ayudan a conectar con vivienda, tratamiento, empleo, asistencia legal o beneficios operados por otras organizaciones. Esta entrada describe un centro de navegación—el personal no reemplaza servicios directos en agencias aliadas.",2100 Stella Court,Columbus,(614) 252-0660,,https://www.alvis180.org,"Justice-involved adults referred through DRC, courts, or community corrections; program-specific criteria apply.","Adultos con antecedentes penales referidos por DRC, tribunales o correcciones comunitarias.",ATR care coordinator site for Franklin County; contact for residential bed availability.,Sitio coordinador ATR para el condado de Franklin.,Contact for program hours,columbus|reentry|halfway-house|ATR|residential,Halfway house programming|Employment support|Treatment referrals|Case management,Franklin,Franklin,single,accepts_criminal_record|referral_required
68,OhioMeansJobs — Franklin County,employment,Columbus,"OhioMeansJobs — Franklin County serves justice-involved adults and families rebuilding stability after incarceration in Franklin County. Franklin County workforce center connecting job seekers including justice-involved individuals to training, job search, and employer services. Staff help justice-involved job seekers build work history, remove record-related barriers, and connect to fair-chance employers in the region. Contact the program to confirm current intake steps, required documents, and whether walk-ins or referrals are accepted.","OhioMeansJobs — Franklin County sirve a adultos con antecedentes penales y familias que reconstruyen estabilidad después de la encarcelación en condado de Franklin. El personal ayuda a quienes buscan empleo con antecedentes penales a construir historial laboral, reducir barreras por antecedentes y conectarse con empleadores de segunda oportunidad. Contacte el programa para confirmar pasos de admisión, documentos requeridos y si aceptan visitas sin cita o referencias.",1111 East Broad Street,Columbus,(614) 559-5052,,https://omjfc.us,"Job seekers in Franklin County with criminal records, including people recently released or on supervision; some training slots require referral partners.","Personas que buscan empleo en condado de Franklin con antecedentes penales, incluidas personas recién liberadas o bajo supervisión; algunas plazas de capacitación requieren referencia de aliados.","For current intake, call (614) 559-5052; visit https://omjfc.us. Hours vary—confirm before visiting. Bring photo ID, proof of release or supervision, and any court paperwork when applying.","Para admisión actual, llame al (614) 559-5052; visite https://omjfc.us. Horario variable—confirme antes de visitar. Lleve identificación con foto, prueba de liberación o supervisión y documentos judiciales al solicitar.",Contact for current hours; confirm before visiting,reentry|franklin|ohio|employment,Job search assistance|Resume help|Skills training|Fair-chance job placement|Workforce referrals,Franklin,Franklin,single,accepts_criminal_record|walk_in_ok
